Departamento,Municipio,Estado,Topografia,Drenaje,Materia orgánica (MO) %,Acidez (Al+H) KCL cmol(+)/kg,Calcio (Ca) intercambiable cmol(+)/kg,Sodio (Na) intercambiable cmol(+)/kg,Cobre (Cu) disponible mg/kg,Manganeso (Mn) disponible Olsen mg/kg,Zinc (Zn) disponible Olsen mg/kg,Boro (B) disponible mg/kg,AS,Produccion,Rendimiento
25.0,25839.0,3.0,9.0,20.0,5.061041807400497,3.8632466086958095,1.14313348,0.11013919,1.13,2.85,1.201,0.3545954458180348,0.0,0.0,0.0
68.0,19785.0,2.0,10.0,20.0,2.780363389058203,8.808073817364267,1.19808,0.0272,1.4,1.5,2.7,0.1144868935668954,11.0,110.0,10.0
50.0,50573.0,3.0,11.0,20.0,2.878541608922686,1.9079557040815496,1.7709127000000002,0.14,1.142,1.509,1.083,0.4967159277504104,0.0,0.0,0.0
50.0,50573.0,3.0,11.0,20.0,2.057978542,0.7247975566205961,1.02336,0.02176,3.0,0.6,20.0,0.072035964,0.0,0.0,0.0
25.0,25489.0,2.0,10.0,20.0,3.777444502674344,4.329845603,0.761311017,0.563666296,2.033,1.0,1.0,0.1583539143379119,30.0,300.0,10.0
76.0,50606.0,2.0,10.0,20.0,4.532714531991166,1.084847926862063,3.5568,0.09792,4.6000000000000005,4.5,0.8,0.2632533882428395,20.0,140.0,7.0
19.0,19533.0,2.0,10.0,23.0,1.77,3.91,0.59,0.14,1.0,1.0,1.0,0.1,10.0,83.0,8.3
50.0,50711.0,2.0,11.0,20.0,0.972304202,1.066485114570726,0.7936626506024097,0.14,1.0,5.782128514056224,1.0,0.3089280197713932,0.0,0.0,0.0
95.0,95025.0,3.0,16.0,22.0,1.74,3.4106509850296765,1.3,0.14,2.62,33.73,1.0,0.1333333333333333,150.0,1.95,13.0
76.0,76109.0,2.0,11.0,21.0,7.574755829488904,0.4479300081538811,0.61776,0.04896,2.5,2.1,0.4,0.1063186494590878,70.0,490.0,7.0
25.0,25053.0,2.0,10.0,20.0,14.272715087462704,3.679978660619757,2.28384,0.09248,3.4000000000000004,4.1,3.4000000000000004,0.2500975077807229,0.0,0.0,0.0
19.0,13473.0,2.0,9.0,20.0,23.0139952,1.763763352595157,1.4354531055900617,0.14,2.0207039337474115,4.053830227743269,1.733954451345755,0.1492650015716726,10.0,200.0,20.0
23.0,23570.0,3.0,9.0,20.0,1.6868081719462744,0.5257054068997705,1.24600671,0.03138632,1.128,1.0,1.0,0.3121298000692558,0.0,0.0,0.0
5.0,5615.0,2.0,10.0,20.0,17.000182378883842,0.3324499323385118,12.10335939,0.14,23.849,23.976000000000003,96.844,0.4724249797242498,14.0,280.0,20.0
8.0,8436.0,3.0,11.0,21.0,3.11,0.07,15.43,0.26,8.46,19.49,17.17,0.45,0.0,0.0,0.0
54.0,54261.0,2.0,11.0,21.0,0.9054725871580503,0.2034271332447373,2.36838988,0.1186556,2.45,7.33,5.814,0.2745421839521099,450.0,6.75,15.0
25.0,25326.0,3.0,11.0,21.0,5.790875207343879,0.2932293048779966,7.431154429868823,0.2468048839556005,3.708375378405652,6.7490000000000006,8.322906155,0.7207726683004184,15.0,270.0,18.0
5.0,5615.0,2.0,10.0,20.0,16.47004918703231,0.6960670458337592,3.4951646500000004,0.14,1.906,11.535,2.278,0.1682887266828872,14.0,280.0,20.0
25.0,25224.0,2.0,10.0,20.0,5.707461033160163,3.879986037,0.8611200000000001,0.03808,3.3000000000000003,9.0,1.9,0.1107743822320179,0.0,0.0,0.0
68.0,19785.0,2.0,10.0,20.0,4.1204046761850925,6.595954360939066,1.2355200000000002,0.0272,1.7999999999999998,1.5,1.0,0.147575591,11.0,110.0,10.0
86.0,68686.0,2.0,11.0,20.0,8.78,0.75,1.28,0.19,8.89,3.21,1.0,0.06,200.0,1.0,5.0
76.0,76828.0,2.0,9.0,20.0,17.40223199703493,0.7837255682400767,1.34784,0.04352,0.3,1.2,0.6,0.1028957788067914,15.0,225.0,15.0
20.0,20013.0,3.0,10.0,20.0,3.364324373716616,3.312335608337344,1.432826174089069,0.1503146558704453,1.0,8.070850202,1.0,0.2315366092455875,0.0,0.0,0.0
25.0,25245.0,2.0,9.0,20.0,15.26301962599738,2.839462118086877,0.29138266,0.05109846,4.542,3.595,4.935,0.1875058829569666,7.0,84.0,12.0
86.0,86571.0,3.0,11.0,21.0,4.92,0.33,0.59,0.14,1.14,1.24,1.0,0.05,0.0,0.0,0.0
5.0,5885.0,2.0,10.0,21.0,1.5925084745762712,1.834653884265345,0.5583919400000001,0.14,1.0,2.435,1.0,4.01,0.0,0.0,0.0
25.0,25328.0,2.0,9.0,21.0,2.650139110887104,8.708138548662808,4.04707898,0.08305892,2.07,1.839,2.5340000000000003,0.1416676139593043,0.0,0.0,0.0
5.0,5615.0,2.0,10.0,20.0,10.891062085246656,0.1301866095012056,1.6578290000000002,0.14,1.641,1.988,2.804,0.3040262941659819,14.0,280.0,20.0
52.0,52250.0,3.0,16.0,23.0,2.15,1.74,0.59,0.14,1.8,1.0,1.0,0.09,20.0,60.0,3.0
52.0,52560.0,2.0,9.0,20.0,3.237534565398785,0.8211557612303895,2.400240418794689,0.14,3.0030643513789586,3.8457609805924418,1.0,0.130546973,0.0,0.0,0.0
5.0,5310.0,3.0,10.0,20.0,5.337328320851875,1.828358313142737,0.7849596461071793,0.14,3.715874620829121,9.960566228513652,1.0,0.04837906,0.0,0.0,0.0
54.0,54223.0,2.0,11.0,21.0,1.23,2.888614763,2.0665771700000004,0.2187473399999999,2.384,75.46,3.455,0.25,25.0,375.0,15.0
5.0,5001.0,2.0,10.0,20.0,3.143794689979788,0.5514092488479649,5.508211642710472,0.14,3.439425051334702,5.944558521560573,2.6355236139630382,0.2806712602246439,0.0,0.0,0.0
25.0,25843.0,3.0,10.0,21.0,9.175478222751307,2.345678300432213,3.67236571,0.11521076,2.309,4.932,4.63,0.5082644628099174,0.0,0.0,0.0
15.0,15299.0,2.0,9.0,21.0,2.3806201025527423,2.4683283023108324,0.94649959,0.14,1.0,2.849,1.0,0.087982833,0.0,0.0,0.0
76.0,76834.0,2.0,10.0,20.0,2.45,0.3132428244146047,0.92976,0.04352,1.2,8.100000000000001,1.0,0.089056195,0.0,0.0,0.0
25.0,25328.0,2.0,10.0,20.0,5.474741603698594,1.6064538851870338,3.96864,0.04352,3.7,6.0,10.1,0.028046702,0.0,0.0,0.0
25.0,25491.0,2.0,9.0,20.0,14.359259042284789,0.3643892540172355,1.1322642700000003,0.05923211,1.5590000000000002,1.623,7.654999999999999,0.1114529313527292,3.0,45.0,15.0
25.0,25873.0,3.0,9.0,21.0,6.926576495,0.778101557,2.24016,0.03264,3.3000000000000003,7.6,1.5,0.1051118184652238,0.0,0.0,0.0
86.0,86865.0,2.0,11.0,21.0,13.259356449592335,0.8304790247649277,0.9973582551143204,0.14,6.565583634175693,4.6594464500601696,6.805054152,0.1169515051350944,140.0,910.0,6.5
15.0,15580.0,3.0,10.0,20.0,7.600900756466903,1.8668672351164608,2.48976,0.03264,2.8000000000000003,4.1,19.5,0.070247063,0.0,0.0,0.0
5.0,5120.0,2.0,9.0,20.0,1.405864280412272,1.5909245840294928,1.4490714765784114,0.14,1.8319755600814664,7.411405295315682,1.0,0.1481516800741098,0.0,0.0,0.0
13.0,13670.0,3.0,10.0,20.0,1.1872458435018944,3.242440565805067,0.59,0.14,1.0,1.983640081799591,1.0,0.052041603,0.0,0.0,0.0
25.0,11001.0,2.0,9.0,21.0,3.222176816292276,2.256082637207737,2.33391582,0.46859393,17.381999999999998,16.27,2.817,0.1957700702446649,0.0,0.0,0.0
5.0,5310.0,3.0,9.0,20.0,4.415561789827364,2.315509526,0.59,0.14,3.2379999999999995,1.844,1.0,0.24,0.0,0.0,0.0
15.0,15469.0,2.0,10.0,20.0,7.603813197176183,2.7395595347553896,2.58577408,0.75575962,1.008,2.393,1.409,0.4037008224049789,0.0,0.0,0.0
76.0,76233.0,2.0,16.0,23.0,2.751002052,1.638669882913785,0.59,0.14,3.085,4.183,1.0,0.050890585,18.0,450.0,25.0
23.0,23466.0,2.0,10.0,20.0,2.5014489525501067,0.3793174074830921,2.997855358948433,0.14,4.649140546006067,10.76541961577351,3.235591506572296,0.2606866572021741,0.0,0.0,0.0
68.0,19785.0,2.0,11.0,20.0,2.881977894,4.333329894,1.38528,0.0272,2.1,6.5,3.2,0.03176515,11.0,110.0,10.0
76.0,76109.0,2.0,11.0,21.0,4.358591904222587,1.2643852614136593,1.2736087665647295,0.14,9.669724771,11.516819571865438,1.0,0.182395276,70.0,490.0,7.0
76.0,76520.0,2.0,9.0,20.0,9.259633314551245,0.5956084,3.1824,0.05984,6.5,5.5,16.9,0.1948778891529744,3.0,40.0,20.0
76.0,76243.0,2.0,10.0,20.0,9.37,0.2930336099362431,3.21984,0.04352,3.8,9.3,4.2,0.1788124883316817,0.0,0.0,0.0
20.0,20013.0,3.0,10.0,20.0,3.714212306189166,0.085464281,6.818237654822333,0.14,1.8538071065989845,14.131979695431466,3.7005076142131967,0.2473224330495156,0.0,0.0,0.0
17.0,17616.0,2.0,10.0,20.0,3.926778672086751,1.2143000441792549,4.086932750000001,0.14,3.778000000000001,12.546,1.216,1.8782722513089007,30.0,420.0,14.0
54.0,54223.0,2.0,11.0,21.0,1.1080493455529286,0.6916522530321069,1.5463921500000002,0.0928193,2.83,7.98,1.0,0.3728387052382216,25.0,375.0,15.0
68.0,68689.0,2.0,9.0,20.0,1.3046404490219323,3.2816070157150112,4.45536,0.03808,3.5,9.7,1.3,0.034345393,0.0,0.0,0.0
25.0,25885.0,3.0,9.0,20.0,3.1254097715634344,0.3005012546405053,8.400581850000002,0.1790359899999999,2.581,2.769,8.981,0.2914022735935783,0.0,0.0,0.0
5.0,5310.0,2.0,9.0,20.0,3.552269337639044,1.2060609024596296,1.3466464343434343,0.14,2.27979798,6.291919191919193,1.0,0.09018759,0.0,0.0,0.0
52.0,52560.0,2.0,10.0,21.0,4.188737344223729,0.4849774506621885,3.310771006097562,0.14,1.4603658536585369,4.466463414634148,3.5802845528455296,0.2670161220177337,0.0,0.0,0.0
25.0,25885.0,3.0,11.0,20.0,8.774808503966781,3.0284352517473225,1.8341517400000005,0.0717675,2.074,1.042,1.956,0.2672537862541579,0.0,0.0,0.0
5.0,5266.0,2.0,16.0,20.0,6.228857283047437,0.769966823,2.13,0.14,1.4860000000000002,2.023,1.149,0.1487138263665594,22.0,31.0,1.5
73.0,73870.0,2.0,10.0,20.0,13.748390807140776,0.8963813893256574,2.915815465968586,0.14,2.053403141361256,4.979057591623035,10.134031413612565,0.2661831339961893,130.0,1.495,11.5
18.0,18094.0,2.0,11.0,23.0,2.76,3.44,0.63,0.14,1.0,1.96,1.0,0.17,0.0,0.0,0.0
8.0,8001.0,3.0,11.0,21.0,2.22,1.68,1.01,0.14,1.72,11.79,1.0,0.16,0.0,0.0,0.0
73.0,73347.0,2.0,10.0,20.0,12.785273379664686,0.2039220429719726,5.501576900000001,0.21358008,2.59,3.97,7.173,0.3775803167517188,581.0,7.016,12.16
25.0,25394.0,3.0,10.0,20.0,2.933334354166073,3.192012783755382,1.043005,0.14028154,5.031,1.0,1.0,0.2975678989698087,120.0,1.8,15.0
17.0,17444.0,2.0,10.0,20.0,13.559570040405816,0.3812298561355565,0.8513185590465873,0.14,1.570964247020585,1.0,5.413867822318527,0.05056525,176.0,1.126,7.22
68.0,68271.0,2.0,9.0,20.0,4.461070157083962,5.244012302115249,2.078223475177306,0.14,3.002026342451875,1.683,3.596757852077002,0.073664575,0.0,0.0,0.0
52.0,52227.0,2.0,11.0,23.0,10.94,1.95,4.07,0.14,2.56,9.13,4.07,0.39,32.0,40.0,8.0
25.0,25736.0,3.0,11.0,20.0,9.675421311,1.9504908153261689,1.92816,0.03264,1.1,4.8,2.1,0.1858933331172882,0.0,0.0,0.0
17.0,20750.0,3.0,9.0,20.0,5.7471675968985565,1.7668772370084171,0.91466049,0.1071728,1.299,5.372,2.3000000000000003,0.1801200800533689,0.0,0.0,0.0
25.0,11001.0,2.0,9.0,21.0,3.5322151583830386,12.51007984866092,1.2873975400000002,0.09348913,3.281,2.46,1.0,0.2434258809176602,0.0,0.0,0.0
25.0,25772.0,2.0,10.0,21.0,5.830255537458732,1.8154546551368929,1.470912828,0.088350224,1.7999999999999998,12.1,1.5,0.2281695571562176,1.0,80.0,80.0
25.0,25326.0,2.0,9.0,20.0,18.880362945196183,1.5107347087110288,2.298863947,0.128326727,2.11,4.516,4.139,0.1357904316172646,15.0,270.0,18.0
25.0,19397.0,2.0,9.0,20.0,5.282039071833377,2.353595591267398,1.38528,0.03264,1.7999999999999998,1.7000000000000002,1.9,0.1107743822320179,12.0,156.0,13.0
86.0,86001.0,3.0,10.0,20.0,7.387256495166023,5.414831198749621,1.6848,0.03808,2.4,4.2,2.4,0.1364505737869941,120.0,900.0,7.5
76.0,76520.0,2.0,9.0,20.0,7.329051624593085,2.021254882949965,0.6427200000000001,0.0816,5.5,4.0,5.300000000000001,0.4034401493818423,3.0,40.0,20.0
25.0,25095.0,2.0,10.0,20.0,3.085263660590366,4.82368358,2.81424,0.03264,1.0,11.2,2.4,0.1539970388811875,5.0,35.0,7.0
50.0,50124.0,3.0,11.0,21.0,1.3,1.79,1.6,0.14,1.2,12.03,1.0,0.15,20.0,420.0,21.0
50.0,50330.0,3.0,9.0,20.0,4.467338208091543,4.462894481757495,0.7126328600405683,0.14,1.0,6.942190669371199,1.0,0.093149978,136.0,2.617,19.19
25.0,25743.0,2.0,9.0,21.0,2.312237234309928,1.2565748577796567,4.668490380000001,0.1234401,6.253,15.426,6.881,0.1876325466466914,315.0,1.14,12.0
68.0,68385.0,2.0,10.0,20.0,10.29822924471122,1.8011875386231415,2.3011984,0.3205615,1.0,1.669,2.342,0.5551270537270854,0.0,0.0,0.0
19.0,13473.0,2.0,16.0,20.0,20.320462187060848,1.921343589182525,1.82339232,0.14,1.0,2.37,14.16,0.1172161172161172,10.0,200.0,20.0
76.0,76109.0,2.0,9.0,20.0,2.9243905248548296,1.464779575647855,0.8132674823053591,0.14,1.0,1.0,1.0,0.248553486,70.0,490.0,7.0
23.0,23466.0,3.0,11.0,23.0,1.29,1.96,5.4,0.14,3.54,11.42,2.67,0.05,0.0,0.0,0.0
17.0,17433.0,2.0,16.0,20.0,7.92,0.4112843834888727,1.87,0.14,2.64,3.31,8.84,0.070833333,2.0,4.0,2.5
20.0,20013.0,3.0,10.0,20.0,1.615909662129541,1.3605222981349632,2.556221717171718,0.14,1.0,30.17777777777778,1.0,4.01,0.0,0.0,0.0
73.0,73873.0,3.0,10.0,21.0,10.302740900781115,1.5996638996995585,0.59,0.14,1.0,1.048,1.0,0.197751873,10.0,450.0,45.0
25.0,25269.0,2.0,9.0,20.0,20.41681073625385,1.095765582483191,7.50260944,0.21003955,2.927,5.2780000000000005,4.367,0.088277694,0.0,0.0,0.0
18.0,18256.0,3.0,9.0,20.0,1.1014885049231085,5.395976278318254,0.59,0.14,1.1517587939698488,34.30351758793969,1.0,0.1007349778964211,0.0,0.0,0.0
54.0,54223.0,2.0,11.0,21.0,1.7423609833517948,1.4556776134013654,6.263190130000001,0.37500911,7.576,126.115,6.423,0.2156023856103629,25.0,375.0,15.0
86.0,86865.0,2.0,10.0,22.0,2.1,3.32,1.02,1.14,1.53,1.75,2.56,0.22,140.0,910.0,6.5
25.0,25843.0,3.0,16.0,21.0,2.7317470921050084,1.8843942831924048,4.22373109,0.21023093,1.0,8.185,2.794,0.1363636363636363,0.0,0.0,0.0
18.0,18256.0,2.0,16.0,20.0,2.6,0.5918482591669145,2.08,0.14,1.35,6.42,1.12,0.1958333333333333,0.0,0.0,0.0
25.0,25438.0,2.0,11.0,20.0,2.2747420720451856,1.506413755908882,0.59,0.14,1.0,1.0,1.0,0.1682887266828872,100.0,1.0,10.0
73.0,73870.0,2.0,10.0,23.0,14.13929226223926,0.992212623,1.4936519663512091,0.14,1.0,2.121976866456362,1.961093585699264,0.1065191316399604,130.0,1.495,11.5
5.0,5615.0,2.0,10.0,20.0,12.572703186656495,1.3921340916675184,3.778203270000001,0.14,2.636,2.857,3.014,0.4724249797242498,14.0,280.0,20.0
25.0,25718.0,2.0,9.0,20.0,12.71035061101669,2.1829327259608937,1.03584,0.04352,2.7,1.0,3.1,0.084622178,5.0,75.0,15.0
18.0,18256.0,3.0,16.0,20.0,1.003520252780748,3.5216108949057925,0.59,0.14,1.041,3.0620000000000003,1.0,0.1051587301587301,0.0,0.0,0.0
5.0,5411.0,3.0,9.0,20.0,4.317381943375617,0.2469891982801308,5.57856,0.06528,9.6,7.199999999999999,2.7,0.1047006480317245,12.0,90.0,7.5
25.0,25885.0,3.0,9.0,20.0,5.028106523614792,6.006907370836728,0.61776,0.04352,0.6,0.5,3.8,0.2086672773070758,0.0,0.0,0.0
25.0,25718.0,2.0,9.0,20.0,2.9422182845360534,3.0823239333334542,2.88288,0.04352,7.3,2.4,9.9,0.1531598355444411,5.0,75.0,15.0
52.0,52317.0,3.0,9.0,22.0,14.848554486505927,1.582630112869229,2.3950787672688625,0.14,5.8597236981934095,10.59723698193411,3.421891604675876,0.1779639902577426,40.0,520.0,13.0
13.0,13188.0,2.0,11.0,20.0,0.4637475565431465,0.3049086838214096,0.30356935,0.14506604,1.0,3.226,1.18,0.1078644907041061,0.0,0.0,0.0
68.0,19100.0,2.0,18.0,23.0,5.91,2.65,2.75,0.14,1.72,4.88,2.79,0.33,0.0,0.0,0.0
25.0,25183.0,2.0,10.0,20.0,9.935091773845102,1.4673043644303023,2.28384,0.07072,3.7,9.2,2.4,0.3227016487941339,0.0,0.0,0.0
85.0,85430.0,3.0,11.0,21.0,3.5986602463772743,0.7159431685429531,1.59744,0.04352,6.147657841140529,68.49747729566097,5.284,0.068318415,100.0,900.0,9.0
25.0,25862.0,2.0,11.0,20.0,13.394204577722435,2.064961825153953,2.28384,0.06528,2.8000000000000003,6.3,10.8,0.3102080496168802,10.0,100.0,10.0
68.0,68217.0,3.0,10.0,20.0,7.263575336778353,4.563533700110065,0.59,0.14,1.0,1.502,7.741,0.1145662847790507,28.0,420.0,15.0
25.0,25649.0,2.0,11.0,20.0,3.970509712,2.719145593883848,5.42768823,0.11722025,2.14,17.452,5.424,0.2605940035410627,18.0,324.0,18.0
41.0,41801.0,3.0,9.0,20.0,3.9323179363048215,1.852407621,0.91,0.11,1.026,6.3100000000000005,1.0,0.13,40.0,220.0,5.5
25.0,25839.0,2.0,9.0,20.0,7.311971946083275,3.1440250563552183,1.28544,0.04896,4.3,6.800000000000001,2.9,0.060023809,0.0,0.0,0.0
25.0,25224.0,2.0,11.0,20.0,4.264766646284192,0.3174565517179266,1.995936927,0.053014919,1.0,6.6000000000000005,1.3,0.084602195,0.0,0.0,0.0
50.0,18592.0,2.0,9.0,20.0,2.345022297,2.9488843643887925,1.0375489046653144,0.14,2.636916835699797,9.858012170385395,2.3590263691683573,0.1478112519058409,350.0,6.3,18.0
85.0,85230.0,3.0,11.0,20.0,1.4122113675617898,3.2134283015846186,0.59,0.14,1.0,1.995983935742972,1.0,0.1100705487470087,0.0,0.0,0.0
54.0,54223.0,2.0,9.0,20.0,2.182525354642324,2.783606748,0.98602399,0.1904231,1.0,1.0,1.0,0.3026809842761967,25.0,375.0,15.0
25.0,25320.0,3.0,10.0,23.0,0.95,1.1,0.68,0.14,1.0,1.84,1.0,0.03,10.0,150.0,15.0
85.0,85315.0,2.0,11.0,20.0,3.4734260738730507,2.0807395606256605,1.11755241,0.14,1.693,5.75,23.89,0.130901288,0.0,0.0,0.0
54.0,54206.0,2.0,16.0,20.0,3.35,0.175240497,5.5,0.17,2.851,8.697,2.15,0.28,0.0,0.0,0.0
17.0,17665.0,2.0,16.0,20.0,1.65,1.7855761039273013,7.25,0.15,1.31,5.75,1.0,0.1958333333333333,0.0,0.0,0.0
86.0,68686.0,2.0,16.0,21.0,6.25,3.87,1.2,0.14,3.65,8.9,1.93,0.15,200.0,1.0,5.0
85.0,85001.0,3.0,11.0,20.0,2.961227878365885,0.6127874023946898,3.60923646,0.12736339,1.459,11.098,4.224,0.2434258809176602,380.0,3.04,8.0
25.0,25823.0,2.0,10.0,20.0,4.932445826832237,0.2758967430859698,6.015586638,0.042512415,4.972,6.288,97.702,0.2141073179047862,0.0,0.0,0.0
25.0,25793.0,2.0,10.0,20.0,21.57321084310088,4.127366720530785,1.083752499,0.066483962,3.913,1.922,1.633,0.1791254983532675,110.0,3.3,30.0
25.0,25823.0,3.0,9.0,20.0,3.5622667319699786,6.403628355024507,0.93958282,0.07722183,6.927,1.637,2.646,0.4356247860972734,0.0,0.0,0.0
54.0,54206.0,2.0,16.0,21.0,2.97,4.828849243932174,0.59,0.14,1.0,4.032,1.0,0.2,0.0,0.0,0.0
18.0,18256.0,2.0,16.0,21.0,1.74,1.94,2.14,0.2,4.24,36.14,8.65,0.13,0.0,0.0,0.0
50.0,50001.0,3.0,11.0,21.0,1.799183532535317,2.0741827176970364,1.211472026342452,0.14,1.403242147922999,24.414387031408307,1.0,0.053963441,100.0,2.55,25.5
25.0,25154.0,2.0,10.0,20.0,2.313384826624944,2.258599219857905,3.0659955400000003,0.16736181,1.14,3.107,2.685,0.087982833,7.0,84.0,12.0
68.0,5615.0,2.0,9.0,20.0,2.616909776294502,7.970703441073278,1.639939360406091,0.14,2.2964467005076137,2.8944162436548213,1.310659898477157,0.2246920769143131,645.0,12.255,19.0
5.0,5885.0,2.0,10.0,20.0,1.5194576271186442,1.4257881614862111,0.7261510600000001,0.14,1.592,1.876,1.0,4.01,0.0,0.0,0.0
25.0,25779.0,2.0,9.0,20.0,11.301867195932848,3.551545172344304,3.603313753,0.021483483,1.1,6.5,1.7000000000000002,0.2486791802713833,13.0,154.0,14.0
50.0,50287.0,2.0,11.0,20.0,3.3324504021447714,0.3330009610276685,2.04672,0.03264,2.2,11.2,5.351041666666666,0.207659934,2.899,72.259,24.93
25.0,25513.0,2.0,11.0,20.0,9.763517127008129,4.268291440989829,1.58496,0.03808,1.9,10.3,4.1,0.1775728256051904,35.0,630.0,18.0
73.0,73270.0,2.0,9.0,20.0,16.5,1.61,0.84,0.14,1.59,2.95,3.0,0.01,25.0,225.0,9.0
19.0,19256.0,3.0,10.0,20.0,8.785655285512316,1.6943668865157535,1.525503157894737,0.14,1.3157894736842104,3.251578947368421,1.0,0.1181257382858642,3.2,48.0,15.0
41.0,41548.0,3.0,16.0,23.0,6.09,1.17,0.91,0.14,3.92,15.51,1.0,0.11,5.0,35.0,7.0
19.0,19256.0,2.0,18.0,21.0,25.76,2.2,0.59,0.14,1.0,4.08,1.0,0.08,3.2,48.0,15.0
5.0,5615.0,2.0,10.0,20.0,19.65580285,1.7661402655483445,1.3963092200000002,0.14,1.0,3.4210000000000003,26.081,0.4115977291159772,14.0,280.0,20.0
15.0,15533.0,3.0,10.0,20.0,4.552202918410334,2.1843707663449967,1.587148756,0.036914269,2.712,12.256,2.872,0.077542381,0.0,0.0,0.0
19.0,19142.0,2.0,10.0,20.0,4.329714988383932,1.793134014569213,7.21092001,0.14,9.435736677115989,10.244514106583072,1.7241379310344829,0.051887384,50.0,1.0,20.0
52.0,52835.0,2.0,11.0,21.0,27.33005544415505,3.384135844547737,0.38688,0.0816,4.2,1.9,2.0,0.1693256450171789,0.0,0.0,0.0
50.0,50573.0,3.0,11.0,20.0,2.7294521476079976,2.746974569455816,0.6551023795180726,0.14,1.0,1.0,1.0,0.1488656437942875,0.0,0.0,0.0
5.0,5120.0,3.0,16.0,23.0,2.5,3.75,0.81,0.14,2.17,3.35,1.0,0.17,0.0,0.0,0.0
5.0,5004.0,2.0,11.0,21.0,6.707845134609078,2.401292183,1.89585372,0.14,11.336,29.659,4.447,0.1295230263157895,0.0,0.0,0.0
25.0,25040.0,3.0,9.0,20.0,11.411301870913446,0.0,2.436727717,0.062943255,2.019,3.0730000000000004,2.366,0.3423094263064958,5.0,35.0,7.0
85.0,85230.0,3.0,11.0,21.0,4.953038645911563,1.8016374259907049,1.3460254,0.14,1.0,1.07,10.439,0.079953198,0.0,0.0,0.0
73.0,73873.0,3.0,9.0,21.0,4.477014893531508,2.5370465670394275,0.96889675,0.14,10.422,5.417999999999999,1.0,0.2185678601165695,10.0,450.0,45.0
19.0,19533.0,2.0,11.0,21.0,1.09,0.71,0.7,0.14,1.0,1.87,1.0,0.01,10.0,83.0,8.3
25.0,25885.0,3.0,9.0,20.0,3.872966343446064,0.7460720804867718,12.548118680000002,0.18142824,1.241,4.267,11.036,0.347457342,0.0,0.0,0.0
50.0,50577.0,2.0,9.0,21.0,0.6404508172442175,2.321705285533548,0.59,0.14,1.0446247464503042,9.168356997971603,1.0,0.068039473,1.0,18.0,18.0
50.0,50325.0,2.0,9.0,20.0,2.161344888415764,1.254252418139118,0.165173037,0.015909261,2.346,1.0,1.0,0.1889651646826846,0.0,0.0,0.0
15.0,15550.0,3.0,10.0,20.0,1.6410821038275287,0.6253888200951909,1.8096,0.03264,1.9,3.6,1.9,0.1087630463986772,0.0,0.0,0.0
25.0,25862.0,2.0,10.0,20.0,9.104970692219506,2.0090442057826747,1.248,0.03264,4.3,4.5,4.4,0.2432160413300965,10.0,100.0,10.0
41.0,41006.0,2.0,11.0,20.0,7.149242854,1.4824902248152083,5.439106390000001,0.14,6.62,8.48,7.212,0.2944617784711388,650.0,8.45,13.0
52.0,52835.0,2.0,11.0,21.0,4.079965120120466,0.6631735948969629,2.00304,0.06528,7.0,5.0,2.3000000000000003,0.2844661625047207,0.0,0.0,0.0
25.0,25317.0,2.0,11.0,21.0,9.013109820095496,1.9691683289690287,8.402197045000001,0.659743875,0.066,14.934,21.294,0.4203639710351295,0.0,0.0,0.0
50.0,50124.0,3.0,10.0,20.0,1.6749193219909604,2.557102659090124,4.01,0.14,2.493467336683416,89.089,2.446231155778894,0.15320505,20.0,420.0,21.0
76.0,76243.0,2.0,10.0,20.0,12.880870425047243,0.5897875511838939,1.5912,0.0544,4.4,4.6000000000000005,3.7,0.1105878052005631,0.0,0.0,0.0
5.0,70717.0,2.0,9.0,20.0,13.181452119028778,0.5970250407625726,3.4687239686098668,0.14,1.0,3.834080717488791,1.3991031390134534,4.01,60.0,2.7,45.0
52.0,52560.0,2.0,10.0,21.0,19.884934887127766,5.919501212650125,7.854583838812302,0.14,1.9215270413573704,29.70943796394486,7.120890774125132,0.5322060701903778,0.0,0.0,0.0
76.0,19100.0,2.0,10.0,20.0,2.091965228887347,1.9050980368067847,7.180266000000001,0.14,5.345744680851064,27.275531914893623,5.789361702,0.1924458441789502,0.0,0.0,0.0
50.0,50573.0,3.0,11.0,20.0,2.466760536100462,1.3528331934684368,1.7087316363636356,0.14,1.0,1.676767676767676,1.634343434343433,0.1432232775516356,0.0,0.0,0.0
86.0,86001.0,3.0,10.0,23.0,3.74,6.97,2.18,0.14,1.6,73.57,2.67,0.17,120.0,900.0,7.5
76.0,76147.0,2.0,10.0,20.0,2.706960715474713,0.0,5.8406400000000005,0.04352,2.2,4.0,1.2,0.1890873681017831,96.0,240.0,2.5
68.0,5615.0,2.0,10.0,21.0,1.96,0.9821221158232136,1.64,0.14,1.0,10.194,1.068,0.44,645.0,12.255,19.0
25.0,25293.0,2.0,10.0,20.0,9.601416958583172,2.8399443705978893,1.72848,0.02176,2.8000000000000003,3.3000000000000003,1.2,0.1242440972731429,0.0,0.0,0.0
5.0,5615.0,2.0,10.0,20.0,11.08139392733583,2.690766639864832,2.71236195,0.14,9.155,71.72,13.757,0.2493917274939172,14.0,280.0,20.0
19.0,19533.0,2.0,10.0,21.0,1.75,4.12,0.59,0.14,1.0,1.43,1.0,0.12,10.0,83.0,8.3
