Departamento,Municipio,"pH agua:suelo 2,5:1,0",Materia orgánica (MO) %,Azufre (S) Fosfato monocalcico mg/kg,Acidez (Al+H) KCL cmol(+)/kg,Calcio (Ca) intercambiable cmol(+)/kg,Sodio (Na) intercambiable cmol(+)/kg,"Conductividad el‚ctrica (CE) relacion 2,5:1,0 dS/m",Hierro (Fe) disponible olsen mg/kg,Cobre (Cu) disponible mg/kg,Manganeso (Mn) disponible Olsen mg/kg,Boro (B) disponible mg/kg,AS,AC,Produccion,Rendimiento,T_max,T_pro,P_max,Cultivo
5,70717,5.23,23.60919869,15.76056761,1.819923707,5.60763404,0.33615897,0.5569336,615.967,1.999,6.686,0.79264443,60,60.0,2.7,45.0,,,,Pastos
5,70717,5.33,22.43865644,21.57932277,0.990953222,8.79055593,0.26190353,0.6668408,360.954,1.79,4.182,0.770414106,60,60.0,2.7,45.0,,,,Pastos
5,70717,5.46,18.93426577,80.89308507,0.600288971,13.03119468,0.22726375,2.4311684,378.18,6.841,24.577,1.037177994,60,60.0,2.7,45.0,,,,Pastos
5,5002,5.25,11.80821738,9.941812448,0.981424826,2.42141845,0.23482326,0.322324,384.373,1.366,1.553,0.548110867,100,100.0,2.5,25.0,,,,Pastos
5,5002,5.22,14.73095497,5.812373301,1.200577943,1.4459343,0.17061527,0.227212,180.257,1.0,1.0,0.592571515,100,100.0,2.5,25.0,,,,Pastos
5,5086,4.52,11.69818641,9.754110669,8.651783903,1.02357217,0.18420325,0.2763532,2324.69,1.0,1.0,0.659262487,120,120.0,2.16,18.0,,,,Pastos
5,5887,4.78,4.70515419,2.809144831,6.050531695,0.91422133,0.15099882,0.1447816,1145.485,1.0,1.081,0.303577304,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.96,6.274744933,11.44342668,4.020983268,0.9255297,0.17635667,0.1616904,926.497,1.16,3.832,0.236886332,41,33.0,1.246,38.0,,,,Pastos
25,25245,4.45,18.88105931,12.1942338,5.231089607,2.29966134,0.20362832,0.9025072,551.969,2.793,6.536,0.214656008,7,7.0,84.0,12.0,30.0,20.0,27.0,Frutales
5,5615,5.4,13.08155453,11.44342668,0.400192648,0.31476793,0.35826336,0.5701436,375.617,3.583,2.772,0.192425684,14,14.0,280.0,20.0,27.0,16.0,20.0,Pastos
5,5088,5.06,22.86430817,11.44342668,2.039076823,4.96492338,0.01253539,0.956404,260.172,1.162,2.376,0.348037952,77,,,,,,7.0,Pastos
5,5088,4.96,27.44006423,14.0712516,2.915689289,1.82449022,0.14487466,1.3299828,478.566,1.722,3.986,0.303577304,77,,,,,,7.0,Pastos
5,5615,5.18,19.35268142,17.26218185,0.666987746,12.60290389,0.10353658,1.3136024,459.261,3.736,10.459,0.348037952,14,14.0,280.0,20.0,27.0,16.0,20.0,Pastos
5,5887,4.88,5.41982344,11.63112846,2.343985507,0.76073491,0.13741084,0.3556132,813.78,1.0,3.045,0.370268276,41,33.0,1.246,38.0,,,,Pastos
5,5887,5.22,2.685117507,3.559951948,1.553128608,0.85383683,0.09674259,0.190224,655.941,1.108,18.364,0.348037952,41,33.0,1.246,38.0,,,,Pastos
5,5615,5.42,11.67520122,18.73826864,0.466891422,8.23425,0.13693239,0.8470252,513.172,2.989,8.704,0.28134698,14,14.0,280.0,20.0,27.0,16.0,20.0,Pastos
25,25245,5.31,8.5094165,11.80542537,1.038595204,4.78069576,0.13817636,0.3571984,572.099,8.397,4.096,0.315861308,7,7.0,84.0,12.0,30.0,20.0,27.0,Forestal
25,25394,4.76,3.587818407,2.858351831,2.610780605,8.88739071,0.05588296,0.269484,716.298,5.183,3.928,0.205798475,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,4.48,3.481405475,10.07255827,2.57266702,0.50920602,0.11425386,0.2039624,440.429,9.099,6.028,0.166624881,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,4.52,2.89613435,2.99708657,4.59268705,0.38349647,0.0832503,0.081902,537.009,7.329,1.238,0.127451288,120,120.0,1.8,15.0,30.0,19.0,,Cacao
41,41396,5.09,20.63687268,5.910516093,3.592205431,0.75546499,0.22688099,0.787316,382.327,1.0,2.473,0.166624881,350,350.0,1.75,5.0,28.0,18.0,13.0,Pastos
25,25394,5.22,5.189446614,4.596176159,1.877094085,0.12977178,0.08057098,0.0829588,300.674,1.821,1.0,0.176880075,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,4.63,3.663691602,5.352872925,6.174400847,1.33339955,0.08344168,0.1791276,2586.888,1.917,1.601,0.15274251,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,4.98,7.526789282,6.23568582,3.144370802,2.94983772,0.08860894,0.3027732,355.916,1.367,1.549,0.176880075,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,4.49,7.341669641,5.478989053,4.459289501,2.11521414,0.10391934,0.3424032,914.628,1.0,2.969,0.176880075,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,5.23,2.662917517,5.226756798,0.562175386,3.22101902,0.07253302,0.2103032,739.266,9.945,3.237,0.15274251,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25653,5.18,6.063335499,6.614034203,1.219634735,5.258941,0.0899486,0.2805804,415.69,1.0,2.9,0.128604945,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.46,7.636669827,5.10064067,0.276323495,5.92986769,4.01,0.4010556,93.085,1.0,3.734,0.225155205,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,4.62,9.160837457,6.487918075,2.658422587,0.19059544,0.11281851,0.2996028,72.92,1.0,3.618,0.15274251,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.01,13.14333997,10.90198255,1.114822375,4.06596286,0.12363148,0.5748992,69.047,1.0,3.643,0.128604945,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.26,11.81583914,3.839479393,2.57266702,3.84781013,0.08927877,0.1384408,75.379,1.0,1.967,0.176880075,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.49,13.73334035,5.352872925,1.362560681,1.89354813,0.10860815,0.1976216,85.823,1.0,5.542,0.128604945,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,4.07,11.76667244,238.2182313,3.058615235,5.4873042,0.30783473,3.405538,2861.424,2.305,13.739,0.273430334,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,4.92,7.735003223,4.722292287,1.972378048,0.30840011,0.11999526,0.1564064,97.667,1.0,1.0,0.128604945,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.03,7.292502943,5.10064067,1.591242194,0.47341448,0.11789008,0.1595768,91.614,1.0,1.0,0.128604945,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.06,13.58584025,4.091711648,1.581713797,2.15309169,0.08937446,0.3466304,80.203,1.0,3.411,0.176880075,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.16,10.4883383,4.722292287,0.895669259,3.90753589,0.09358482,0.3730504,99.444,1.0,4.916,0.128604945,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,4.82,11.27500546,7.496847097,1.791338517,2.32699905,0.09214947,0.4523104,199.474,1.0,2.383,0.128604945,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
25,25653,5.14,17.27334259,7.87519548,2.534553434,0.54653462,0.1330091,0.1669744,65.109,1.0,1.17,0.128604945,210,210.0,2.415,11.5,19.0,13.0,4.0,Pastos
5,5686,5.19,18.94501031,30.88276915,1.734168139,2.15056652,0.10171847,1.0187552,1106.039,1.0,8.22,0.176880075,5,5.0,65.0,13.0,22.0,12.0,8.0,Pastos
5,5002,5.22,13.83167374,15.89941731,0.781328502,1.01138548,0.18228945,0.3318352,417.868,1.273,2.247,0.15274251,100,100.0,2.5,25.0,,,,Pastos
25,25394,5.32,10.09500471,3.461131009,2.115303994,5.14541814,0.10372796,0.1812412,93.555,1.0,1.0,0.15274251,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,4.28,3.277501238,9.893053524,3.287296747,1.86116008,0.03196046,0.1907524,1010.691,14.895,1.0,0.176880075,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,4.82,5.834169521,7.244614841,2.8871041,0.636782,0.04583551,0.2515184,104.227,1.204,1.0,0.176880075,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,4.5,3.744584867,4.722292287,4.411647519,1.46141469,0.0220087,0.2293256,632.038,1.137,1.0,0.20101764,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,4.88,4.310001891,3.208898754,2.343985507,2.44161981,0.03741479,0.2171724,341.154,1.235,3.236,0.15274251,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,5.42,3.769168216,5.605105181,0.181039531,13.16777344,0.12458838,0.361954,385.968,2.766,3.27,0.128604945,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,4.87,11.76667244,7.496847097,4.01,0.88095496,0.19759985,0.2663136,90.58,1.513,1.647,0.176880075,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,4.39,6.965003569,8.127427735,3.106257216,0.53314024,0.20018348,0.4163792,471.515,1.18,1.0,0.15274251,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,4.37,3.007084401,6.23568582,4.344948744,0.30916864,0.16525663,0.2441208,363.11,1.903,1.073,0.15274251,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,4.86,2.490834074,3.082782626,2.458326263,3.42907107,0.133966,0.134742,507.43,2.372,2.087,0.15274251,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,5.3,16.04417514,4.343943904,1.49595823,0.38613143,0.14468328,0.1352704,111.65,1.0,1.0,0.273430334,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,4.98,10.19333811,6.487918075,1.305390303,5.51617897,0.13233927,0.4427992,342.595,1.54,5.141,0.225155205,120,120.0,1.8,15.0,30.0,19.0,,Cacao
25,25394,4.79,3.949167496,5.478989053,2.058133616,6.35651163,0.16516094,0.2911484,743.325,2.831,6.335,0.20101764,120,120.0,1.8,15.0,30.0,19.0,,Cacao
5,5887,5.06,6.86669277,8.643525057,1.324447095,3.853629,0.24238277,0.4988096,675.334,2.826,12.268,0.151195237,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.9,7.776279671,5.599644475,1.095765582,2.94632444,0.36046423,0.3175684,446.897,1.0,3.804,0.10979457,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.89,6.891276199,4.990868358,2.048605219,3.47397518,0.25970266,0.4718612,802.373,2.368,12.191,0.10979457,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.49,9.554202479,10.34809818,1.991434841,2.29977113,0.30793042,0.5738424,2686.584,2.028,21.571,0.151195237,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.82,10.43920595,10.9568743,4.364005537,3.78435151,0.26544406,0.9928636,2314.491,2.27,17.108,0.171895571,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.65,7.260027646,8.278259387,2.848990514,0.99074496,0.22027838,0.4369868,574.541,2.941,10.679,0.10979457,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.89,11.39004385,10.22634296,0.943311241,4.38589092,0.29635193,0.8449116,899.954,4.769,11.778,0.130494904,41,33.0,1.246,38.0,,,,Pastos
5,5887,5.1,8.718365867,4.503847465,0.819442088,3.72528449,0.35539266,0.2705408,745.14,1.458,5.53,0.233996572,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.68,5.662104711,5.356134028,1.762753328,1.57921936,0.21779044,0.4787304,465.036,1.0,3.645,0.130494904,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.57,5.293353265,9.617566844,3.09672882,2.35159201,0.22257494,0.3836184,510.378,1.0,5.718,0.10979457,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.69,7.948363679,4.503847465,2.563138623,1.12962931,0.22946462,0.3387044,704.484,1.0,3.521,0.10979457,41,33.0,1.246,38.0,,,,Pastos
5,5887,5.49,5.465437273,4.869113135,0.609817368,4.58944158,0.23884224,0.2340812,468.369,1.0,2.042,0.130494904,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.87,6.178356736,3.286295232,1.867565688,3.08905144,0.26860183,0.3640676,729.432,1.0,6.586,0.171895571,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.76,10.29170537,7.060707154,3.134842406,2.10621136,0.2363543,0.3667096,995.434,1.0,5.246,0.192595905,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.89,7.600028771,7.425972824,1.867565688,5.6596745,0.27530013,0.4945824,947.441,2.383,9.909,0.213296238,41,33.0,1.246,38.0,,,,Pastos
25,19397,5.0,16.5516738,4.990868358,1.305390303,2.01223112,0.26917597,0.3492724,138.82,1.436,3.671,0.10979457,12,12.0,156.0,13.0,30.0,21.0,,Frutales
5,70717,4.6,19.24626849,24.63970588,2.829933722,2.41516042,0.23692844,1.653892,785.169,1.809,14.698,0.166624881,60,60.0,2.7,45.0,,,,Pastos
5,70717,5.03,23.50278576,14.7895394,1.953321256,1.80198327,0.16353421,0.2731828,310.728,1.0,3.571,0.186211678,60,60.0,2.7,45.0,,,,Pastos
5,70717,5.25,25.84387026,4.661903441,1.210106339,3.82804793,0.19405932,0.2557456,355.498,1.0,1.933,0.068690897,60,60.0,2.7,45.0,,,,Pastos
25,5861,5.04,10.36391314,6.046585218,0.852962432,6.08324432,0.27348202,0.5569336,405.856,1.937,6.526,0.350969527,142,129.0,1.935,15.0,,,,Aguacate
25,25120,5.04,15.5667194,5.717084156,1.476901437,4.22647584,0.07339423,0.2388368,454.41,3.283,7.992,0.125734712,555,495.0,4.95,10.0,18.0,10.0,7.0,Frutales
25,25592,5.22,2.093175937,3.428153106,1.038595204,3.28151331,0.16028075,0.1231172,81.667,1.0,6.637,0.272844837,20,20.0,500.0,25.0,32.0,22.0,,Aguacate
25,25592,4.84,3.152609538,7.43707732,1.219634735,1.75938475,0.15099882,0.245706,353.111,1.0,1.314,0.299899357,20,20.0,500.0,25.0,32.0,22.0,,Aguacate
25,25592,4.96,5.774707701,4.29965837,1.171992753,4.38149932,0.15913247,0.2874496,373.725,1.034,6.752,0.57044456,20,20.0,500.0,25.0,32.0,22.0,,Aguacate
25,25592,4.97,2.993694498,3.776755212,0.924254448,3.05951793,0.16563939,0.1965648,401.115,1.0,2.538,0.408117438,20,20.0,500.0,25.0,32.0,22.0,,Aguacate
25,25592,4.8,3.073152018,5.171163634,2.153417579,0.8530683,0.16439542,0.1521792,235.455,1.0,9.019,0.326953877,20,20.0,500.0,25.0,32.0,22.0,,Aguacate
25,25592,4.93,2.437491858,4.29965837,1.524543419,3.27800003,0.1598023,0.1939228,244.09,1.0,7.804,0.489280999,20,20.0,500.0,25.0,32.0,22.0,,Aguacate
25,25592,5.39,5.1125617,4.996862581,0.62887416,6.42139752,0.16525663,0.1733152,197.549,1.216,3.667,0.516335519,20,20.0,500.0,25.0,32.0,22.0,,Aguacate
25,25592,4.99,1.775345857,7.959980478,1.534071815,2.72740318,0.23377067,0.100396,81.369,1.0,5.376,0.326953877,20,20.0,500.0,25.0,32.0,22.0,,Aguacate
25,25592,4.67,4.317986499,4.822561528,3.96381289,2.29175646,0.17434718,0.1960364,442.794,1.939,2.067,0.326953877,20,20.0,500.0,25.0,32.0,22.0,,Frutales
25,25123,4.63,3.397977736,2.164678135,3.268239955,4.75774965,0.08152788,0.2240416,900.394,2.494,2.86,0.186211678,19,19.0,342.0,18.0,26.0,19.0,22.0,Frutales
25,25322,4.95,9.569927778,1.887208657,2.820405325,0.2755729,0.13578411,0.1912808,1152.855,1.0,10.785,0.127451288,11,11.0,242.0,22.0,20.0,6.0,5.0,Pastos
25,25322,4.76,19.35268142,5.216842397,0.571703782,1.45603498,0.17013682,1.0182268,600.424,1.454,23.703,0.088277694,11,11.0,242.0,22.0,20.0,6.0,5.0,Pastos
5,5282,5.13,4.107293742,4.217827776,3.287296747,4.65937781,0.33357534,0.1595768,469.018,6.14,1.0,0.15274251,10,10.0,100.0,10.0,,,,Pastos
41,41396,5.23,2.720668801,17.37327889,0.269414918,11.72743843,0.41184976,0.8914108,357.291,5.869,22.582,0.571677616,350,350.0,1.75,5.0,28.0,18.0,13.0,Frutales
41,41396,4.65,2.164149967,6.574142819,1.409247263,8.7974727,0.23491895,1.236456,452.738,11.523,34.516,0.79589789,350,350.0,1.75,5.0,28.0,18.0,13.0,Frutales
41,41396,5.04,3.150706082,15.51717738,0.134707459,13.76920306,0.45529302,1.7125444,333.003,4.441,20.71,1.72080652,350,350.0,1.75,5.0,28.0,18.0,13.0,Frutales
41,41396,6.04,2.391816763,9.611399838,0.165793796,16.633185,0.29616055,0.42272,290.906,5.085,6.966,0.851952959,350,350.0,1.75,5.0,28.0,18.0,13.0,Frutales
41,41396,4.52,4.378892556,7.586561825,0.621726734,10.66291459,0.4028549,2.0512488,607.904,3.497,72.732,1.048145698,350,350.0,1.75,5.0,28.0,18.0,13.0,Frutales
41,41396,4.91,4.378892556,3.874358801,0.321225479,10.27118387,0.29931832,1.6322276,649.671,3.871,51.777,0.964063096,350,350.0,1.75,5.0,28.0,18.0,13.0,Frutales
41,17524,6.21,6.287448601,3.7056223,0.103621122,34.45781108,0.24429657,0.451782,296.098,2.278,25.842,0.431539945,12,12.0,64.0,5.33,26.0,16.0,8.0,Frutales
41,17524,6.2,3.226595014,13.15486636,0.103621122,20.74646735,0.27759669,0.5051504,67.903,2.457,16.238,0.347457342,12,12.0,64.0,5.33,26.0,16.0,8.0,Frutales
41,17524,4.28,14.80097254,11.29876485,4.766571625,6.35804869,0.25376988,1.0335504,3169.75,2.462,12.071,0.655760219,12,12.0,64.0,5.33,26.0,16.0,8.0,Frutales
41,17524,3.97,13.68793487,21.08548191,5.2535909,3.27525528,0.19989641,1.867894,3211.631,1.573,6.962,0.908008027,12,12.0,64.0,5.33,26.0,16.0,8.0,Frutales
41,17524,4.76,14.44682419,8.261507829,1.99988766,8.97873599,0.14468328,0.7519132,2566.552,3.402,13.992,0.767870356,12,12.0,64.0,5.33,26.0,16.0,8.0,Frutales
41,17524,4.76,12.37252672,15.01096787,4.289914463,4.00206508,0.18401187,0.517832,929.016,2.945,8.3,1.048145698,12,12.0,64.0,5.33,26.0,16.0,8.0,Frutales
41,41006,4.64,15.15512089,10.62381884,4.683674728,2.79250865,0.15252986,0.5326272,2895.059,1.065,3.607,0.543650082,650,650.0,8.45,13.0,29.0,20.0,9.0,Frutales
41,41006,4.74,13.38437914,22.09790092,3.823619412,3.04129279,0.28860104,0.9125468,366.883,1.0,3.795,0.739842822,650,650.0,8.45,13.0,29.0,20.0,9.0,Frutales
41,41359,4.59,13.58674963,2.355730292,2.580165945,5.11006576,0.22889048,2.9849316,282.722,1.661,16.257,2.225302137,280,280.0,1.68,6.0,,,8.0,Frutales
41,41359,4.91,16.41993642,2.524466793,1.461057824,10.96154339,0.33759432,2.7487368,252.032,2.091,36.817,1.524613781,280,280.0,1.68,6.0,,,8.0,Frutales
41,41359,5.15,10.30956199,1.512047786,1.4403336,5.28605913,0.15291262,1.0314368,300.641,1.59,2.213,0.291402274,280,280.0,1.68,6.0,,,8.0,Frutales
41,41359,5.21,18.44364127,17.37327889,2.124233007,7.45847386,0.20420246,0.6615568,330.352,1.0,10.782,0.431539945,280,280.0,1.68,6.0,,,8.0,Frutales
41,41359,4.33,15.61045448,21.42295491,4.849468523,0.88853047,0.15626177,1.1952408,610.764,1.239,13.431,0.207319671,280,280.0,1.68,6.0,,,8.0,Frutales
41,41359,4.78,17.68475195,9.94887284,4.466070371,2.02353949,0.19204983,0.7693504,610.159,1.347,5.57,0.235347205,280,280.0,1.68,6.0,,,8.0,Frutales
50,50577,4.44,1.95,2.18,3.77,0.85,0.14,0.13,171.29,1.0,1.0,0.07,1,1.0,18.0,18.0,,,,Pastos
5,5887,4.59,10.20098391,3.845275439,1.980091359,0.79971036,0.21405853,0.9394952,1632.246,1.156,21.013,0.437961602,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.82,8.28416945,10.17404105,1.827776639,4.74424548,0.22707237,1.1313044,870.345,2.475,15.235,0.481457639,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.62,7.931072049,8.52305872,1.584073088,1.82723497,0.22381891,0.681636,1742.097,10.911,17.102,0.45970962,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.67,7.85540832,13.06326014,1.827776639,0.922236,0.18582998,0.393658,1790.565,6.487,15.285,0.394465564,41,33.0,1.246,38.0,,,,Pastos
5,5887,4.5,4.980186627,3.294947994,2.193331967,0.86207108,0.23023014,0.2763532,1538.733,5.797,13.925,0.372717545,41,33.0,1.246,38.0,,,,Pastos
25,25793,4.96,29.29838935,8.475339478,3.126199061,4.09857049,0.18248083,0.6166428,323.345,1.475,8.062,0.264567595,110,110.0,3.3,30.0,17.0,9.0,,Pastos
25,25793,5.23,27.88179595,26.76845142,3.260770544,2.67547251,0.28295533,0.5960352,215.457,1.0,7.187,0.264567595,110,110.0,3.3,30.0,17.0,9.0,,Pastos
25,25793,5.0,14.49741681,15.33525646,3.705891602,3.31159577,0.24563623,0.364596,169.345,2.581,10.587,0.423054572,110,110.0,3.3,30.0,17.0,9.0,,Pastos
66,66682,5.25,8.968857528,10.93787378,0.507230974,2.34632209,0.11080902,0.546894,86.752,2.844,4.034,0.238153098,11,11.0,525.0,50.0,30.0,19.0,9.0,Aguacate
66,66682,5.39,7.602856754,10.58608316,0.383011143,4.04894541,0.18315066,0.327608,100.913,3.388,2.829,0.290982091,11,11.0,525.0,50.0,30.0,19.0,9.0,Aguacate
66,66682,5.39,9.575968983,7.419967635,0.393362796,2.49311132,0.24630606,0.3809764,84.536,6.019,2.025,0.185324106,11,11.0,525.0,50.0,30.0,19.0,9.0,Aguacate
66,66001,5.06,9.944080896,5.133328643,0.558989236,0.30796095,0.16516094,0.3561416,143.517,3.87,2.715,0.211738602,100,100.0,600.0,6.0,34.0,21.0,21.0,Aguacate
66,66001,5.39,8.426302258,4.429747414,0.20703305,0.31817142,0.16056782,0.214002,110.836,2.665,1.179,0.475883565,100,100.0,600.0,6.0,34.0,21.0,21.0,Aguacate
66,66001,4.95,11.8666005,6.012805178,0.734967329,0.24494149,0.08841756,0.3963,165.253,2.732,1.708,0.238153098,100,100.0,600.0,6.0,34.0,21.0,21.0,Aguacate
66,66001,5.05,10.14645138,7.595862942,0.486527668,0.59088978,0.31070543,0.3365908,163.262,2.609,1.0,0.185324106,100,100.0,600.0,6.0,34.0,21.0,21.0,Aguacate
66,66001,4.66,11.41126691,7.068177021,0.786725592,0.34990073,0.06564334,0.5368544,100.224,4.003,2.639,0.317396587,100,100.0,600.0,6.0,34.0,21.0,21.0,Aguacate
66,66001,4.74,7.970968666,3.374375572,0.372659491,0.31904974,0.1176987,0.4766168,94.775,3.86,1.459,0.211738602,100,100.0,600.0,6.0,34.0,21.0,21.0,Aguacate
68,5079,4.84,13.52123792,3.53229272,3.388632198,8.01335252,0.03119494,0.2361948,992.288,1.215,2.831,0.138991575,12,12.0,180.0,15.0,,,,Frutales
68,5079,5.08,7.941019423,3.690280586,2.255654868,0.3161952,0.03196046,0.1712016,400.609,1.52,2.639,0.163312061,12,12.0,180.0,15.0,,,,Frutales
68,5079,4.91,9.572970115,13.48552831,2.296854043,4.49392428,0.14525742,0.2974892,2597.18,2.964,20.384,0.382196432,12,12.0,180.0,15.0,,,,Forestal
68,5079,4.57,5.391886121,8.745892315,2.667646624,0.62734006,0.09712535,0.4845428,880.682,1.25,2.371,0.138991575,12,12.0,180.0,15.0,,,,Frutales
68,5079,4.87,9.099177979,7.008025784,3.481330344,5.75069041,0.13262634,0.2678988,971.036,4.705,11.346,0.406516917,12,12.0,180.0,15.0,,,,Pastos
68,5079,5.32,2.943960083,3.216316987,0.834283307,8.34096588,0.11655042,0.2388368,479.941,1.763,8.955,0.138991575,12,12.0,180.0,15.0,,,,Forestal
68,5079,5.46,5.098266605,6.692050051,0.381092375,8.59172624,0.12583235,0.420078,843.271,1.452,3.498,0.382196432,12,12.0,180.0,15.0,,,,Forestal
68,5079,5.16,2.864994727,3.690280586,5.582488303,2.64692711,0.18688257,0.1516508,490.798,3.119,2.223,0.138991575,12,12.0,180.0,15.0,,,,Forestal
73,73283,5.46,6.112522311,6.695441484,4.01,1.75707916,0.21444129,0.2752964,65.111,1.0,1.163,0.275397239,125,125.0,1.5,12.0,,,14.0,Aguacate
20,20001,5.41,2.987708436,2.88220241,0.385863957,15.08580474,0.21635509,0.8036964,103.026,4.56,10.929,0.242229433,260,260.0,2.136,8.22,39.0,27.0,23.0,Cacao
25,25035,4.76,3.444074004,3.690280586,7.323153474,1.8148287,0.20659471,0.1986784,747.032,1.348,1.0,0.528119345,8,8.0,56.0,7.0,34.0,24.0,16.0,Frutales
25,25386,5.26,3.496717575,22.4010996,0.205995878,9.20929499,0.23051721,0.8972232,72.223,1.675,2.197,0.406516917,15,15.0,150.0,10.0,,,13.0,Frutales
25,25386,4.78,1.917410454,26.35079626,1.153576919,3.39679281,0.18726533,1.01717,486.409,1.072,8.334,0.844285659,15,15.0,150.0,10.0,,,13.0,Frutales
68,5615,5.26,1.676203805,5.358675912,0.467098475,3.48813809,0.17157217,0.1896956,351.78,2.892,4.405,0.437961602,645,645.0,12.255,19.0,,,,Pastos
68,5615,4.62,2.331956121,3.432529855,1.401295424,0.40227056,0.15827126,0.1490088,315.733,1.0,1.196,0.416213583,645,645.0,12.255,19.0,,,,Pastos
68,68770,4.75,7.225130169,4.700772201,4.604382516,2.75276467,0.46629737,0.1881104,547.987,1.593,13.965,0.428958961,600,600.0,6.0,10.0,,,,Pastos
68,68770,5.2,7.130459412,5.634886038,3.412433806,3.8371605,0.41739978,0.216644,455.609,1.213,8.115,0.327926408,600,600.0,6.0,10.0,,,,Pastos
68,68377,4.9,26.86931225,14.35328185,0.817061616,3.41567669,0.35472283,1.825622,325.457,1.269,17.875,0.30266827,105,75.0,600.0,8.0,,,,Frutales
68,68377,4.98,12.95271097,13.26348238,1.970560367,0.50294799,0.29616055,0.1896956,100.77,1.0,1.317,0.327926408,105,75.0,600.0,8.0,,,,Frutales
68,68377,5.4,18.1596026,28.20930377,0.403724563,7.50535419,0.34084778,1.2306436,206.272,1.858,8.219,0.732056619,105,75.0,600.0,8.0,,,,Frutales
17,17541,4.45,15.424082,8.396620177,2.576147212,0.74514473,0.37194703,0.6562728,313.874,1.414,1.598,0.514927795,1,1.0,48.0,48.0,32.0,19.0,10.0,Forestal
17,17541,4.54,12.85364059,8.523872544,1.739860617,0.58013036,0.25491816,0.6277392,4.01,1.383,1.377,0.514927795,1,1.0,48.0,48.0,32.0,19.0,10.0,Forestal
17,17541,4.74,9.690020386,5.597068105,1.326523564,0.63293935,0.27214236,0.3577268,155.166,1.946,3.486,0.541970902,1,1.0,48.0,48.0,32.0,19.0,10.0,Forestal
17,17541,5.18,8.305936548,5.469815739,0.692099251,0.38942513,0.28592172,0.3323636,96.869,1.897,1.137,0.244496728,1,1.0,48.0,48.0,32.0,19.0,10.0,Forestal
17,17541,4.92,10.38206231,4.01,1.172723731,1.15861387,0.25233453,0.7249648,226.952,1.183,3.033,0.541970902,1,1.0,48.0,48.0,32.0,19.0,10.0,Forestal
17,17541,4.53,9.640588821,10.55991041,1.960947878,0.25603028,0.18783947,0.7064708,266.123,1.678,1.949,0.352669155,1,1.0,48.0,48.0,32.0,19.0,10.0,Forestal
17,17541,4.74,4.152968274,6.360582307,1.047761366,0.38108109,0.19922658,0.4142656,169.455,1.945,1.16,0.514927795,1,1.0,48.0,48.0,32.0,19.0,10.0,Forestal
