Departamento,Municipio,"pH agua:suelo 2,5:1,0",Materia orgánica (MO) %,Azufre (S) Fosfato monocalcico mg/kg,Acidez (Al+H) KCL cmol(+)/kg,Calcio (Ca) intercambiable cmol(+)/kg,Sodio (Na) intercambiable cmol(+)/kg,"Conductividad el‚ctrica (CE) relacion 2,5:1,0 dS/m",Hierro (Fe) disponible olsen mg/kg,Cobre (Cu) disponible mg/kg,Manganeso (Mn) disponible Olsen mg/kg,Boro (B) disponible mg/kg,AS,AC,Produccion,Rendimiento,T_max,T_pro,P_max,Cultivo
23,23162,5.22,1.928416234,3.570111716,0.487407104,5.91702226,0.3416133,0.179656,96.175,5.368,57.684,0.198733395,0,0,0,0,0,0,0,Forestal
23,23162,4.99,2.205849906,3.707693578,1.228672074,4.39017273,0.18535153,0.1944512,217.206,4.011,21.319,0.263977452,0,0,0,0,0,0,0,Forestal
23,23162,4.87,1.12133646,3.294947994,1.320060906,3.25263854,0.14784105,0.2092464,86.115,1.079,18.98,0.198733395,0,0,0,0,0,0,0,Forestal
68,68689,5.06,1.304640449,2.484451001,3.281607016,4.45536,0.03808,0.147952,41.4,3.5,9.7,0.034345393,0,0,0,0,28,20,12,Cacao
68,68385,5.22,8.637404787,15.84064269,0.543639716,3.33216,0.03264,0.295904,64.9,1.8,1.6,1.113555638,0,0,0,0,0,0,0,Aguacate
76,76306,5.27,24.4809501,6.670720038,0.662252018,4.56768,0.03264,0.47556,275,7,10.4,0.053278906,101,86,1.032,12,0,0,0,Frutales
25,25299,4.98,5.886969472,8.46483534,2.66877679,2.58336,0.04352,0.15852,676,2.9,9.1,0.091145932,10,10,70,7,0,0,0,Frutales
25,25299,5.39,3.442714693,9.461566063,0.306415113,3.14496,0.03264,0.179656,104.1,2.6,8.3,0.091145932,10,10,70,7,0,0,0,Frutales
25,25286,4.87,14.10713841,21.13995056,2.185937387,1.28544,0.03264,0.464992,437,3.7,15.6,0.173621552,110,110,3.3,30,23,14,0,Frutales
25,11001,6.31,2.89262763,28.27058376,1.2,3.12,0.04352,0.961688,62.2,2.5,6.7,0.250726716,0,0,0,0,0,0,0,Pastos
25,11001,4.72,2.581257595,4.501806427,1.500943183,3.1512,0.12512,0.163804,361,2,2.6,1.098883517,0,0,0,0,0,0,0,Pastos
25,11001,5.17,2.166097547,7.829435254,0.513745653,1.19808,0.09792,0.1321,128,1.2,1.1,0.154345262,0,0,0,0,0,0,0,Pastos
50,50251,5.02,1.289071947,5.214869747,4.01,0.66144,0.0272,0.100396,170,3.5,2.4,0.038687516,800,800,12,15,0,0,0,Cacao
15,15580,4.61,13.05055609,2.60030424,4.520248022,0.57408,0.03264,0.243064,955,2.4,3.2,0.077240098,0,0,0,0,30,21,28,Frutales
25,25885,4.91,4.496956822,4.607826384,1.556974319,1.872,0.04896,0.179656,423.5,2.1,0.7,0.167776178,0,0,0,0,28,20,29,Cacao
25,25885,4.28,4.070930498,5.462235133,8.347391346,1.404,0.03808,0.227212,955.9,3.5,2,0.147330629,0,0,0,0,28,20,29,Cacao
25,25885,4.3,3.722363506,8.167862839,5.153082745,0.60528,0.03808,2.1136,650.1,3.8,1,0.188221728,0,0,0,0,28,20,29,Cacao
25,25885,4.73,2.527276676,6.316643882,2.943183712,1.87824,0.04352,0.147952,94,1.2,5.3,0.208667277,0,0,0,0,28,20,29,Cacao
25,25885,4.1,4.69613796,10.0190818,12.58637949,0.88608,0.04896,0.258916,892.1,2.7,1.4,0.351786123,0,0,0,0,28,20,29,Cacao
25,25885,4.57,6.361513588,11.015892,2.923093721,0.50544,0.03264,0.15852,91.3,1.4,0.4,0.12688508,0,0,0,0,28,20,29,Cacao
25,25885,3.98,5.60905151,6.031840966,8.046041478,1.0608,0.04352,0.359312,1136.3,2.5,1.1,0.229112827,0,0,0,0,28,20,29,Cacao
25,25885,4.79,4.247980399,5.177432217,4.871822868,5.616,0.08704,0.232496,297,1.7,2.5,0.12688508,0,0,0,0,28,20,29,Cacao
25,25885,4.8,2.427686107,3.753417635,4.01,2.78928,0.03264,0.142668,83.1,1.2,7.8,0.085993981,0,0,0,0,28,20,29,Cacao
25,25885,4.95,1.996126974,4.607826384,3.445433492,3.59424,0.03808,0.147952,34.2,2,5,0.085993981,0,0,0,0,28,20,29,Cacao
25,25885,4.08,3.755560362,3.895819093,10.78832528,1.60992,0.03264,0.190224,739.2,2.2,0.6,0.147330629,0,0,0,0,28,20,29,Cacao
25,25885,4.17,4.922983145,5.035030759,11.56178994,1.57248,0.0544,0.206076,1577.1,7.4,1.4,0.147330629,0,0,0,0,28,20,29,Cacao
25,25885,4.31,2.759654671,6.174242424,5.936592402,1.38528,0.03808,0.153236,226.6,0.9,0.9,0.147330629,0,0,0,0,28,20,29,Cacao
25,25885,4.89,4.319906921,9.876680337,2.129539068,2.32128,0.04352,0.21136,317.9,2,1,0.167776178,0,0,0,0,28,20,29,Cacao
25,25885,4.3,3.063959188,6.601446799,6.669877081,4.75488,0.03808,0.216644,566.5,1.7,0.5,0.167776178,0,0,0,0,28,20,29,Cacao
25,25885,5.22,1.586699079,4.465424926,0.572564749,7.488,0.07072,0.1321,28.2,2.1,5.4,0.12688508,0,0,0,0,28,20,29,Cacao
25,25885,4.32,5.968684121,4.18062201,6.57947212,1.04832,0.05984,0.174372,1312.5,2.3,2,0.085993981,0,0,0,0,28,20,29,Cacao
25,25885,4.38,3.578510462,7.171052632,9.442295867,1.07328,0.0544,0.179656,849.2,7.3,1,0.147330629,0,0,0,0,28,20,29,Cacao
25,25885,4.13,3.368263705,6.031840966,7.061631909,0.58656,0.03808,0.221928,927.3,3,1.6,0.085993981,0,0,0,0,28,20,29,Cacao
25,25885,4.54,2.671129721,4.750227842,4.580517995,2.13408,0.06528,0.190224,348.7,1.7,7.4,0.10643953,0,0,0,0,28,20,29,Cacao
25,25885,4.39,3.296337182,5.889439508,6.529247142,1.1232,0.03808,0.142668,363,2.6,0.2,0.147330629,0,0,0,0,28,20,29,Cacao
25,25885,5.16,2.328095538,5.889439508,1.66746927,5.95296,0.04352,0.1321,30.2,1.8,5.6,0.147330629,0,0,0,0,28,20,29,Cacao
25,11001,5.32,7.142802388,6.655772647,0.1201585,6.25248,0.03808,0.253632,308,2,4.5,0.287445491,0,0,0,0,0,0,0,Frutales
25,11001,4.89,6.731472399,5.590053286,0.330435874,4.94208,0.0272,0.417436,259,1.5,7.4,0.343256537,0,0,0,0,0,0,0,Frutales
25,11001,4.41,6.040209501,13.05008881,2.343090741,3.70656,0.0544,0.34346,671,2.4,8.3,0.399067583,0,0,0,0,0,0,0,Frutales
25,25885,4.05,3.098057496,6.478152753,9.712812046,1.42272,0.04896,0.147952,899,2.3,3.5,0.101408671,0,0,0,0,28,20,29,Cacao
25,25885,5.3,2.686727507,3.280994671,0.210277374,4.34304,0.02176,0.163804,87.9,4,0.9,0.082804989,0,0,0,0,28,20,29,Cacao
25,25885,5.35,5.114717026,5.767673179,0.270356624,10.4832,0.0544,0.50198,473,15,1.6,0.120012353,0,0,0,0,28,20,29,Cacao
25,25885,5.26,3.709339563,5.057193606,0.230303791,6.81408,0.05984,0.21136,96.2,2.4,1.2,0.082804989,0,0,0,0,28,20,29,Cacao
25,25885,4.03,4.046401638,4.879573712,5.547317395,1.72224,0.04352,0.232496,1112,3.9,6.5,0.064201307,0,0,0,0,28,20,29,Cacao
25,25885,4.99,5.81169284,3.636234458,2.162852992,1.38528,0.03808,0.179656,174,1.2,0.5,0.064201307,0,0,0,0,28,20,29,Cacao
25,25885,4.11,6.040209501,9.675310835,3.274319112,3.51936,0.03808,0.311756,621,4.9,0.7,0.157219717,0,0,0,0,28,20,29,Cacao
25,25885,4.37,4.103530803,7.36625222,6.098043851,3.14496,0.0544,0.31704,1005,3.1,2.9,0.064201307,0,0,0,0,28,20,29,Cacao
25,25885,4.67,6.645778651,8.431971581,3.624781403,1.79712,0.04352,0.137384,358,4.1,0.6,0.120012353,0,0,0,0,28,20,29,Cacao
25,25885,4.04,4.720525786,6.122912966,7.329668471,1.23552,0.03808,0.285336,85.2,5.1,0.9,0.157219717,0,0,0,0,28,20,29,Cacao
25,25269,5.23,25.98043972,16.70184154,0.677463603,4.90464,0.13056,0.512548,168,5.1,10.7,0.048278739,0,0,0,0,22,12,10,Frutales
73,73411,5.2,12.91460808,4.836254904,0.539853809,0.49296,0.03808,0.200792,129,3.1,2.2,0.069565662,0,0,0,0,29,20,10,Aguacate
25,25718,5.11,15.64826469,7.367580053,1.566634583,1.2792,0.04896,0.190224,174,1.9,3.9,0.069565662,5,5,75,15,0,0,0,Pastos
25,25386,5.23,3.987035638,3.637743961,0.34931717,7.52544,0.09248,0.248348,417,3.3,0.8,0.03176515,15,15,150,10,0,0,13,Pastos
25,25488,5.42,2.443765341,4.831957145,0.202020042,3.81888,0.14688,0.095112,73.7,1.7,2.9,0.048309498,37,37,185,5,0,0,0,Pastos
25,25095,5.38,14.80898044,18.99191347,0.393939081,4.97952,0.03264,0.31704,92.7,3,6.7,0.346107777,5,5,35,7,0,0,0,Aguacate
25,25898,5.45,26.53142029,10.80302307,0,7.22592,0.0272,0.221928,237,1.8,2.4,0.048309498,0,0,0,0,0,0,0,Pastos
68,19785,5.28,2.329449022,3.808345844,1.050504217,7.82496,0.03264,0.095112,254,4,3.8,0.03176515,11,11,110,10,0,0,0,Cacao
68,19785,4.81,2.48187078,3.808345844,6.262621292,3.07008,0.0272,0.089828,468,2.2,3.7,0.048309498,11,11,110,10,0,0,0,Cacao
68,19785,4.82,5.650973161,7.390985396,1.545453319,2.6208,0.04352,0.221928,431,2,7.7,0.048309498,11,11,110,10,0,0,0,Cacao
68,19785,5.07,3.555173991,3.296540194,2.404038496,5.39136,0.03264,0.137384,474,2.9,5.2,0.03176515,11,11,110,10,0,0,0,Cacao
68,19785,4.94,3.155066877,4.661355261,1.747473361,3.29472,0.0272,0.126816,528,2.2,5.4,0.03176515,11,11,110,10,0,0,0,Cacao
68,19785,4.49,5.301673299,8.07339293,6.454540332,2.02176,0.0272,0.179656,1016,3.8,10.7,0.048309498,11,11,110,10,0,0,0,Cacao
68,19785,4.76,2.818468829,4.320151494,1.828281377,4.8672,0.02176,0.147952,485,5.6,4.7,0.03176515,11,11,110,10,0,0,0,Cacao
68,19785,4.37,8.350108455,9.950013648,6.090904257,1.83456,0.0272,0.200792,985,3.2,1.9,0.03176515,11,11,110,10,0,0,0,Cacao
68,19785,4.2,8.699408316,6.196772212,5.848480207,1.72224,0.02176,0.21136,1810,2.8,5.7,0.114486894,11,11,110,10,0,0,0,Cacao
68,19785,4.69,2.621590725,13.5326532,9.969689057,1.16064,0.02176,0.100396,379,1.3,1,0.114486894,11,11,110,10,0,0,0,Cacao
68,19785,4.6,2.786714296,7.04978163,8.686861792,1.3104,0.03264,0.110964,415,2.6,1.7,0.081398196,11,11,110,10,0,0,0,Cacao
68,19785,4.91,4.825355306,8.755800464,2.030301419,3.10752,0.10336,0.280052,382,2.4,4.6,0.16411994,11,11,110,10,0,0,0,Cacao
68,19785,5.08,4.615775389,3.978947728,0.616161127,5.09184,0.07072,0.15852,950,3.9,2.7,0.048309498,11,11,110,10,0,0,0,Cacao
68,19785,5.21,3.726648469,3.637743961,0.282828058,5.46624,0.03264,0.137384,491,4.3,5,0.081398196,11,11,110,10,0,0,0,Cacao
68,19785,4.45,2.881977894,7.732189163,4.333329894,1.38528,0.0272,0.142668,641,2.1,6.5,0.03176515,11,11,110,10,0,0,0,Cacao
68,19785,4.42,6.209852939,8.414596697,7.424236532,1.60992,0.03264,0.21136,984,1.7,3,0.16411994,11,11,110,10,0,0,0,Cacao
68,19785,4.58,5.784342199,9.438207998,3.3939367,3.10752,0.0816,0.232496,917,2.3,11.8,0.147575591,11,11,110,10,0,0,0,Cacao
68,19785,4.12,8.159581257,10.80302307,6.73736839,1.90944,0.06528,0.36988,2094,2.4,4.4,0.114486894,11,11,110,10,0,0,0,Cacao
68,19785,4.8,6.190800219,5.002559028,3.656562754,4.68,0.03264,0.147952,763,2.9,7.2,0.114486894,11,11,110,10,0,0,0,Cacao
68,19785,5.25,3.618683057,4.320151494,0.313131065,4.79232,0.0272,0.1321,503,4.1,5,0.03176515,11,11,110,10,0,0,0,Cacao
68,19785,4.62,6.756030904,14.38566262,2.323230479,1.38528,0.0272,0.190224,431,1.9,1.3,0.147575591,11,11,110,10,0,0,0,Cacao
68,19785,4.81,2.297694489,4.490753378,3.262623673,1.75968,0.0272,0.116248,399,4.9,1.7,0.131031242,11,11,110,10,0,0,0,Cacao
68,19785,4.85,2.558081659,4.490753378,3.535350729,3.44448,0.03264,0.110964,528,4.5,2.2,0.03176515,11,11,110,10,0,0,0,Cacao
68,19785,4.38,2.132570919,12.67964378,4.010097827,1.19808,0.0272,0.116248,583,1.7,2.7,0.097942545,11,11,110,10,0,0,0,Cacao
68,19785,4.31,4.120404676,6.708577863,6.595954361,1.23552,0.0272,0.137384,1088,1.8,1.5,0.147575591,11,11,110,10,0,0,0,Cacao
68,19785,4.58,6.736978185,27.01020199,4.010097827,1.34784,0.08704,0.195508,613,1.6,1.6,4.01,11,11,110,10,0,0,0,Cacao
68,19785,4.63,3.129663251,2.955336427,4.434339915,3.40704,0.03264,0.142668,744,1.8,2.6,0.213752986,11,11,110,10,0,0,0,Cacao
68,19785,4.27,2.780363389,8.414596697,8.808073817,1.19808,0.0272,0.153236,942,1.4,1.5,0.114486894,11,11,110,10,0,0,0,Cacao
68,19785,4.67,3.707595749,16.94469087,4.717167973,1.1232,0.0272,0.190224,957,1.7,4,0.064853847,11,11,110,10,0,0,0,Cacao
25,25885,4.25,8.792554066,10.18348877,4.470285628,3.744,0.03264,0.285336,462,2.3,0.7,0.24867918,0,0,0,0,28,20,29,Cacao
25,25885,3.96,5.310659517,2.319684344,9.697391623,2.9016,0.03264,0.322324,1334,5.4,2.3,0.125621442,0,0,0,0,28,20,29,Cacao
25,25885,4.44,7.288868633,5.35483693,3.592374004,2.808,0.03808,0.34346,518,5.8,2.9,0.105111818,0,0,0,0,28,20,29,Cacao
25,25885,4.86,2.062945487,2.457645825,1.543913547,1.46016,0.03264,0.142668,102.3,2.2,9.6,0.125621442,0,0,0,0,28,20,29,Cacao
25,25885,4.09,5.193569258,3.975222118,7.588385536,1.4976,0.0544,0.243064,814,2.4,1,0.084602195,0,0,0,0,28,20,29,Cacao
25,25885,4.67,2.401890974,3.285414712,2.744735194,3.3696,0.03264,0.174372,260,2.3,5.7,0.084602195,0,0,0,0,28,20,29,Cacao
25,25885,4.62,3.856275246,2.319684344,4.288648741,1.90944,0.03264,0.206076,794,3,2,0.105111818,0,0,0,0,28,20,29,Cacao
25,25885,4.23,6.463074173,4.389106561,12.48249057,1.79712,0.04352,0.31704,1438,4.9,1.1,0.166640688,0,0,0,0,28,20,29,Cacao
25,25885,4.45,3.289311886,3.00949175,4.803286589,1.53504,0.03264,0.232496,784,7,3,0.125621442,0,0,0,0,28,20,29,Cacao
25,25885,4.03,4.903924933,3.699299156,7.033383934,1.04832,0.06528,0.216644,1600,5.8,0.9,0.228169557,0,0,0,0,28,20,29,Cacao
25,25885,4.31,7.905133155,9.493681364,8.143387138,1.08576,0.04352,0.311756,1832,2.7,1.5,0.31020805,0,0,0,0,28,20,29,Cacao
25,25885,4.65,8.182452189,11.28718062,2.189733592,3.744,0.03264,0.200792,338,4,1,0.125621442,0,0,0,0,28,20,29,Cacao
25,25885,5.39,2.469680071,2.181722863,0.302728146,11.232,0.03808,0.179656,54.6,2,5.8,0.084602195,0,0,0,0,28,20,29,Cacao
25,25885,4.29,3.468028597,2.733568788,6.821474232,2.6208,0.05984,0.227212,649,2,1.9,0.084602195,0,0,0,0,28,20,29,Cacao
25,25885,4.35,2.555957105,2.181722863,5.267469747,2.39616,0.04896,0.195508,439,2.6,5.1,0.084602195,0,0,0,0,28,20,29,Cacao
25,25885,5.22,3.227685433,3.00949175,1.120094142,5.84064,0.0544,0.18494,411,1.6,3.1,0.330717673,0,0,0,0,28,20,29,Cacao
25,25885,4.52,3.443378016,3.699299156,4.702377207,1.1232,0.05984,2.48348,406,1.3,8.3,0.187150311,0,0,0,0,28,20,29,Cacao
25,25885,4.4,2.352589812,4.113183599,1.342094782,0.86112,0.03264,0.216644,443,2.4,3.9,0.166640688,0,0,0,0,28,20,29,Cacao
25,25885,4.37,6.068664879,5.768721373,4.34919437,0.7488,0.03264,0.243064,624,3.2,1.3,0.166640688,0,0,0,0,28,20,29,Cacao
25,25885,4.93,3.954877569,2.181722863,1.291640091,5.4288,0.05984,0.21136,608,2.1,2.7,0.084602195,0,0,0,0,28,20,29,Cacao
25,25885,3.82,10.66599821,14.04641024,8.446115284,0.82368,0.0544,1.120208,1510,2.7,3.3,0.207659934,0,0,0,0,28,20,29,Cacao
25,25885,4.18,5.37228597,5.216875448,6.912292676,0.97344,0.06528,0.258916,980,4,2.6,0.187150311,0,0,0,0,28,20,29,Cacao
25,25885,4.2,4.836135836,2.181722863,8.173659952,1.3104,0.03264,0.227212,955,4.1,1,0.105111818,0,0,0,0,28,20,29,Cacao
19,19256,5.34,16.91492046,7.976105071,0.625638169,1.01088,0.0272,0.15852,96,3.1,3.2,0.084602195,3,3,48,15,24,24,15,Aguacate
19,19256,5.1,17.88245576,5.906682854,1.63473199,2.496,0.03264,0.248348,171,3.2,2.9,0.064092572,3,3,48,15,24,24,15,Aguacate
19,19256,5.21,14.57927793,6.734451741,0.978821007,2.73312,0.03808,0.126816,174,2.7,2.4,0.084602195,3,3,48,15,24,24,15,Aguacate
25,25518,4.85,9.476607685,4.940952486,4.85374128,0.67392,0.03264,0.163804,546,2.3,2.7,0.084602195,240,240,3.6,15,0,0,0,Cacao
25,25518,5.16,1.921204647,3.285414712,0.484365034,2.65824,0.03264,0.174372,98.9,2.3,3.1,0.084602195,240,240,3.6,15,0,0,0,Cacao
25,25518,5.06,12.98931546,11.01125766,2.442007048,1.01088,0.0272,0.100396,296,2,0.8,0.084602195,240,240,3.6,15,0,0,0,Cacao
25,25518,4.46,6.074827525,5.216875448,4.0666481,1.01088,0.03264,0.375164,940,3.9,5.4,0.084602195,240,240,3.6,15,0,0,0,Cacao
25,25518,5.27,5.507864164,2.595607306,1.221003524,0.82368,0.03264,0.116248,259,2.8,1.7,0.105111818,240,240,3.6,15,0,0,0,Cacao
15,15109,5.33,17.03399395,9.698720053,0.404527824,4.04352,0.03264,0.2642,523,1.7,7.6,0.072471069,0,0,0,0,0,0,0,Pastos
25,25885,5.39,3.29013365,3.023014052,0.132199637,3.13248,0.03808,0.280052,181,2.8,1.7,0.046190074,0,0,0,0,28,20,29,Cacao
25,25885,4.83,4.913651085,6.428520218,2.633823531,2.2152,0.0272,0.23778,584,2.1,1.1,0.146822042,0,0,0,0,28,20,29,Cacao
25,25885,3.78,9.067515511,8.400129051,9.131944134,0.83616,0.0272,0.438572,1730,2.7,1.4,0.267580405,0,0,0,0,28,20,29,Cacao
25,25885,4.16,4.104330081,5.532334385,5.104939817,0.64272,0.0272,0.301188,779,1.2,0.8,0.18707483,0,0,0,0,28,20,29,Cacao
25,25885,4.89,2.159034416,2.306065386,0.976243471,1.99056,0.03264,0.163804,166,1.9,7.5,0.046190074,0,0,0,0,28,20,29,Cacao
25,25885,4.18,7.648766042,10.90944938,5.389677496,0.468,0.03264,0.31704,441,2.2,0.4,4.01,0,0,0,0,28,20,29,Cacao
25,25885,4.53,3.455898193,5.890808718,4.932063369,0.95472,0.0272,0.221928,552,2.6,1.4,0.106569255,0,0,0,0,28,20,29,Cacao
25,25885,4.86,3.012234269,3.739962719,0.640659778,3.16368,0.03264,0.375164,326,1.1,1.3,0.066316467,0,0,0,0,28,20,29,Cacao
25,25885,5.1,3.002483414,3.381488385,0.630490575,3.12,0.03264,0.258916,535,2.3,2.8,0.146822042,0,0,0,0,28,20,29,Cacao
25,25288,4.9,6.359165048,6.761988717,4.244648038,0.91728,0.04352,0.153236,1042,1.5,2.7,0.102677686,0,0,0,0,24,13,10,Frutales
25,25288,5.06,16.25572775,25.62658674,3.22674683,1.54752,0.0272,0.295904,355,3,4.1,0.232076155,0,0,0,0,24,13,10,Frutales
25,25288,4.2,7.632717353,9.759167842,3.216567818,1.58496,0.0272,0.142668,1376,3.4,4.8,0.102677686,0,0,0,0,24,13,10,Frutales
25,25288,5.39,4.714159987,6.233074753,0.468234556,2.91408,0.0816,0.163804,965,2.6,7,0.253642567,0,0,0,0,24,13,10,Frutales
25,25288,5.45,4.16759379,6.938293371,0,2.4336,0.03808,0.15852,495,1.9,2.9,0.188943332,0,0,0,0,24,13,10,Frutales
25,25322,5.38,5.959884753,6.380985051,0.279318508,2.66448,0.0544,0.18494,643,4,4.3,0.105111818,11,11,242,22,20,6,5,Pastos
25,25322,5.16,5.45927653,2.589550083,0.339172474,2.48976,0.08704,0.15852,384,2.1,9.3,0.125621442,11,11,242,22,20,6,5,Pastos
25,25322,5.25,24.08397393,6.019896006,2.164718435,1.9344,0.09248,0.18494,391,2.3,8,0.187150311,11,11,242,22,20,6,5,Pastos
25,25326,5.05,12.89359635,4.214450784,2.962771314,0.72384,0.07616,1.53236,473,1.9,4.1,0.105111818,15,15,270,18,0,0,0,Pastos
25,25326,5.26,14.5853069,3.672817217,2.633574502,1.69104,0.06528,0.200792,711,2.4,13.7,0.084602195,15,15,270,18,0,0,0,Pastos
25,25326,4.91,9.64251996,3.13118365,2.603647519,1.248,0.04352,0.147952,1184,1.7,4.6,0.105111818,15,15,270,18,0,0,0,Pastos
25,25326,5.06,9.832405838,3.672817217,2.563744875,0.92976,0.04352,0.1321,945,2.4,6,0.084602195,15,15,270,18,0,0,0,Pastos
25,25326,4.89,13.03169517,5.47826244,4.01,1.0296,0.04896,0.126816,874,1.4,5.6,0.105111818,15,15,270,18,0,0,0,Pastos
25,25326,5.13,6.414460037,4.033906261,1.396592539,1.82208,0.04352,0.126816,917,2.8,6.7,0.084602195,15,15,270,18,0,0,0,Pastos
25,25326,4.9,6.702165912,2.589550083,2.354255994,1.42896,0.03808,0.1321,1218,2.6,5.8,0.084602195,15,15,270,18,0,0,0,Pastos
25,25326,5.38,19.17133856,5.297717917,4.01,2.22144,0.0544,0.15852,803,4.1,4.3,0.105111818,15,15,270,18,0,0,0,Pastos
25,25326,4.74,10.81635993,4.214450784,3.152308873,0.9048,0.03808,0.190224,1554,4.4,6.9,0.166640688,15,15,270,18,0,0,0,Pastos
25,25326,5.04,11.44355874,10.89459811,2.553769214,2.4648,0.04896,0.153236,1344,2.8,11.2,0.269188803,15,15,270,18,0,0,0,Pastos
25,25326,5.19,17.75582565,7.644796707,1.636008403,1.66608,0.05984,0.274768,500,1.7,4.5,0.207659934,15,15,270,18,0,0,0,Pastos
25,25326,5.4,39.04467945,13.42222142,1.645984064,2.57088,0.07616,0.243064,491,2.8,5.3,0.371736919,15,15,270,18,0,0,0,Pastos
25,25326,5.09,17.84651054,6.742074095,2.284426367,1.19184,0.03808,0.142668,560,2.9,5.3,0.228169557,15,15,270,18,0,0,0,Pastos
25,25326,4.84,10.98322934,4.033906261,6.534057949,1.67232,0.06528,0.169088,1630,4.1,12.5,0.166640688,15,15,270,18,0,0,0,Pastos
25,25326,4.87,13.04895753,23.35217015,1.685886707,2.38992,0.04352,0.332892,1498,5.5,14.8,0.289698427,15,15,270,18,0,0,0,Pastos
25,25326,5.23,34.61400897,7.10316314,2.71337979,1.9344,0.0544,0.221928,422,2.7,9.8,0.269188803,15,15,270,18,0,0,0,Pastos
25,25326,5.19,18.70525504,8.005885751,2.274450706,2.14032,0.06528,0.248348,1294,2.7,11,0.31020805,15,15,270,18,0,0,0,Pastos
25,25326,5.21,32.77269137,2.950639128,2.194645418,2.22144,0.07072,0.174372,365,2,6.1,0.207659934,15,15,270,18,0,0,0,Pastos
25,25326,5.19,6.523788269,12.33895429,0.339172474,2.26512,0.0544,0.295904,442,2.5,11,0.289698427,15,15,270,18,0,0,0,Pastos
25,25326,4.94,12.09952814,4.214450784,2.583696197,1.32288,0.04896,0.121532,2496,3.8,11.6,0.207659934,15,15,270,18,0,0,0,Pastos
25,25326,5.26,7.05316708,4.75608435,0.418977762,3.13872,0.08704,0.190224,550,5,7.7,0.187150311,15,15,270,18,0,0,0,Pastos
25,25326,5.05,10.09134113,6.742074095,0.588563998,2.85168,0.07616,0.227212,1110,7.1,15.4,0.207659934,15,15,270,18,0,0,0,Pastos
25,25326,4.96,16.37483745,8.186430274,3.531383991,1.70352,0.04352,0.195508,697,3.6,18.9,0.31020805,15,15,270,18,0,0,0,Pastos
25,25326,5.13,37.32995244,5.47826244,3.132357551,1.51008,0.0544,0.243064,554,1.8,9.5,0.269188803,15,15,270,18,0,0,0,Pastos
25,25326,5.2,33.03738077,4.033906261,2.82311206,1.17312,0.05984,0.200792,321,2.3,6.8,0.187150311,15,15,270,18,0,0,0,Pastos
25,25322,5.27,5.672178878,4.575539828,0.279318508,2.73312,0.1088,0.206076,513,4.5,7,0.166640688,11,11,242,22,20,6,5,Pastos
25,25322,5.31,5.672178878,5.117173395,0.189537559,3.14496,0.1088,0.200792,1078,9.1,7.7,0.187150311,11,11,242,22,20,6,5,Pastos
25,25873,4.86,15.75914687,24.97707085,2.124815791,2.52096,0.03264,0.565388,630,5.3,12,0.720400512,0,0,0,0,19,10,11,Pastos
25,25873,5.2,20.81701617,16.67202282,1.047444404,0.312,0.04352,0.428004,160,2.1,7.6,0.371736919,0,0,0,0,19,10,11,Pastos
25,25873,5.1,10.2467023,6.561529573,2.194645418,2.35872,0.03264,0.195508,765,5.5,9.7,0.351227296,0,0,0,0,19,10,11,Pastos
25,25873,4.81,6.322394157,10.35296454,1.626032742,1.06704,0.0272,0.190224,230,2.8,2.5,0.187150311,0,0,0,0,19,10,11,Pastos
25,25873,5.33,11.5298705,4.75608435,0.568612676,2.69568,0.03264,0.2642,709,4.9,12.3,0.31020805,0,0,0,0,19,10,11,Pastos
25,25873,5,5.850556521,6.922618618,1.137225353,1.77216,0.03264,0.248348,869,3.8,12.5,0.31020805,0,0,0,0,19,10,11,Pastos
25,25322,5.37,6.080721221,4.033906261,0.169586237,2.59584,0.04896,0.174372,1010,5.7,10.9,0.146131065,11,11,242,22,20,6,5,Pastos
25,25322,5.15,4.32571538,3.853361739,0.847931184,2.38992,0.04352,0.153236,733,5.4,8.6,0.24867918,11,11,242,22,20,6,5,Pastos
25,25322,5.35,3.721533042,2.950639128,0.329196813,2.19648,0.03264,0.116248,267,2.2,3.7,0.166640688,11,11,242,22,20,6,5,Pastos
25,25322,5.13,5.539834175,4.575539828,0.508758711,2.85792,0.0272,0.216644,691,3.9,9,0.207659934,11,11,242,22,20,6,5,Pastos
25,25322,5.35,3.997730682,6.019896006,0.169586237,3.21984,0.0544,0.23778,509,4.4,8,0.187150311,11,11,242,22,20,6,5,Pastos
25,25322,5.18,4.446551848,2.770094605,0.339172474,1.60368,0.03264,0.116248,457,2.6,6.6,0.125621442,11,11,242,22,20,6,5,Pastos
25,25322,5.37,6.736690617,6.200440529,0.139659254,3.22608,0.04896,0.253632,1334,9.2,17.7,0.166640688,11,11,242,22,20,6,5,Pastos
25,25322,5.11,6.201557689,6.922618618,0.438929084,2.91408,0.03264,0.227212,761,5.7,18.9,0.146131065,11,11,242,22,20,6,5,Pastos
25,25322,5.31,3.577680104,2.589550083,0.159610576,2.1216,0.15776,0.190224,733,2.5,8.8,0.084602195,11,11,242,22,20,6,5,Pastos
25,25322,5.33,29.59204537,6.742074095,1.566178776,2.7768,0.0816,0.216644,624,2.5,14,0.187150311,11,11,242,22,20,6,5,Pastos
25,25322,5.1,6.287869451,5.47826244,0.768125896,3.11376,0.0272,0.174372,652,7.8,21.3,0.24867918,11,11,242,22,20,6,5,Pastos
